100
0	-9.76666e-05	-9.91112e-05	-9.95691e-05	-9.98264e-05	-9.99912e-05	-0.00010011	-0.000100203	-0.000100277	-0.000100336	-0.000100379	-0.000100407	-0.000100419	-0.000100415	-0.000100393	-0.000100354	-0.000100299	-0.000100228	-0.000100142	-0.000100042	-9.99286e-05	-9.9804e-05	-9.9669e-05	-9.95249e-05	-9.93729e-05	-9.92141e-05	-9.90496e-05	-9.88803e-05	-9.87071e-05	-9.85306e-05	-9.83517e-05	-9.81709e-05	-9.79886e-05	-9.78053e-05	-9.76215e-05	-9.74372e-05	-9.7253e-05	-9.70689e-05	-9.68851e-05	-9.67019e-05	-9.65194e-05	-9.63378e-05	-9.61571e-05	-9.59775e-05	-9.57992e-05	-9.56222e-05	-9.54469e-05	-9.52732e-05	-9.51015e-05	-9.49317e-05	-9.47643e-05	-9.45993e-05	-9.44369e-05	-9.42775e-05	-9.41211e-05	-9.39681e-05	-9.38186e-05	-9.3673e-05	-9.35314e-05	-9.3394e-05	-9.32613e-05	-9.31332e-05	-9.30101e-05	-9.2892e-05	-9.27793e-05	-9.26719e-05	-9.25701e-05	-9.24737e-05	-9.23828e-05	-9.22974e-05	-9.22173e-05	-9.21422e-05	-9.20719e-05	-9.20059e-05	-9.19439e-05	-9.18851e-05	-9.18291e-05	-9.17749e-05	-9.17219e-05	-9.16691e-05	-9.16156e-05	-9.15604e-05	-9.15027e-05	-9.14416e-05	-9.13762e-05	-9.13059e-05	-9.12302e-05	-9.11484e-05	-9.10602e-05	-9.0965e-05	-9.08618e-05	-9.07484e-05	-9.06207e-05	-9.04705e-05	-9.0282e-05	-9.00241e-05	-8.96334e-05	-8.89741e-05	-8.68042e-05	1	
0	-0.000157218	-0.000196846	-0.000216652	-0.000235117	-0.000254788	-0.000275341	-0.000296161	-0.000316791	-0.000336945	-0.000356469	-0.000375298	-0.000393422	-0.000410868	-0.000427684	-0.00044393	-0.000459671	-0.000474974	-0.000489905	-0.000504525	-0.000518893	-0.000533063	-0.000547085	-0.000561005	-0.000574864	-0.0005887	-0.000602548	-0.000616438	-0.000630401	-0.000644462	-0.000658647	-0.000672978	-0.000687478	-0.000702167	-0.000717065	-0.000732193	-0.000747568	-0.000763211	-0.000779142	-0.000795381	-0.000811949	-0.00082887	-0.000846169	-0.000863871	-0.000882008	-0.000900612	-0.000919721	-0.000939375	-0.000959623	-0.000980517	-0.00100212	-0.0010245	-0.00104773	-0.00107191	-0.00109714	-0.00112353	-0.00115123	-0.00118038	-0.00121117	-0.00124379	-0.00127847	-0.00131549	-0.00135514	-0.00139777	-0.00144379	-0.00149365	-0.0015479	-0.00160715	-0.00167212	-0.00174363	-0.00182266	-0.00191035	-0.00200803	-0.00211729	-0.00223998	-0.00237834	-0.00253505	-0.00271334	-0.00291713	-0.00315123	-0.00342156	-0.00373551	-0.00410234	-0.0045338	-0.00504493	-0.00565519	-0.00638998	-0.00728272	-0.0083777	-0.00973341	-0.0114258	-0.0135481	-0.0161942	-0.0193846	-0.0227825	-0.0246505	-0.0179349	0.0249928	0.214153	1	
0	-0.000149811	-0.000238673	-0.000303913	-0.000363629	-0.000423221	-0.000483367	-0.000543458	-0.000602756	-0.000660709	-0.000716981	-0.000771418	-0.000823997	-0.000874785	-0.000923905	-0.000971512	-0.00101778	-0.00106288	-0.00110698	-0.00115027	-0.00119289	-0.00123498	-0.0012767	-0.00131815	-0.00135945	-0.00140071	-0.00144201	-0.00148345	-0.00152511	-0.00156705	-0.00160935	-0.00165207	-0.00169527	-0.00173901	-0.00178334	-0.00182832	-0.00187401	-0.00192045	-0.0019677	-0.00201582	-0.00206487	-0.00211491	-0.00216602	-0.00221826	-0.00227172	-0.00232649	-0.00238268	-0.0024404	-0.00249977	-0.00256096	-0.00262412	-0.00268946	-0.00275718	-0.00282753	-0.00290081	-0.00297734	-0.00305748	-0.00314167	-0.00323039	-0.00332418	-0.00342369	-0.00352964	-0.00364285	-0.00376427	-0.00389499	-0.00403626	-0.00418952	-0.0043564	-0.00453882	-0.00473898	-0.00495943	-0.00520314	-0.00547356	-0.00577475	-0.00611146	-0.00648931	-0.00691495	-0.00739627	-0.00794273	-0.00856571	-0.0092789	-0.0100989	-0.0110461	-0.012145	-0.0134258	-0.0149252	-0.0166871	-0.0187634	-0.0212109	-0.0240845	-0.0274136	-0.0311441	-0.0349891	-0.0380505	-0.0378514	-0.0278401	0.00897361	0.115323	0.389705	1	
0	-0.000140441	-0.000267325	-0.000385289	-0.000500879	-0.000616742	-0.000732908	-0.000848428	-0.00096225	-0.00107355	-0.00118182	-0.00128681	-0.00138847	-0.00148693	-0.00158239	-0.00167512	-0.00176543	-0.00185362	-0.00194001	-0.00202491	-0.00210859	-0.00219133	-0.00227337	-0.00235494	-0.00243625	-0.00251749	-0.00259883	-0.00268043	-0.00276245	-0.00284502	-0.00292826	-0.0030123	-0.00309725	-0.00318321	-0.00327029	-0.00335859	-0.00344821	-0.00353925	-0.00363181	-0.003726	-0.00382193	-0.00391972	-0.00401949	-0.00412139	-0.00422555	-0.00433217	-0.00444141	-0.0045535	-0.00466867	-0.00478719	-0.00490938	-0.00503559	-0.0051662	-0.00530168	-0.00544255	-0.0055894	-0.0057429	-0.00590383	-0.00607305	-0.00625157	-0.00644053	-0.00664123	-0.00685514	-0.00708397	-0.00732963	-0.00759433	-0.00788059	-0.0081913	-0.00852975	-0.00889975	-0.00930566	-0.0097525	-0.0102461	-0.0107931	-0.0114013	-0.0120797	-0.012839	-0.0136912	-0.0146507	-0.0157341	-0.016961	-0.0183539	-0.0199388	-0.0217451	-0.0238055	-0.026154	-0.0288225	-0.0318321	-0.0351758	-0.0387819	-0.0424396	-0.0456443	-0.047278	-0.0449423	-0.0335807	-0.00271439	0.0686752	0.219788	0.512046	1	
0	-0.000142121	-0.000307013	-0.000482198	-0.000663233	-0.000847608	-0.00103309	-0.00121763	-0.00139957	-0.00157772	-0.00175132	-0.00192002	-0.00208376	-0.00224268	-0.00239709	-0.00254739	-0.00269402	-0.00283744	-0.00297813	-0.00311654	-0.0032531	-0.00338823	-0.0035223	-0.00365566	-0.00378862	-0.0039215	-0.00405455	-0.00418803	-0.00432216	-0.00445716	-0.00459322	-0.00473053	-0.00486926	-0.00500958	-0.00515166	-0.00529563	-0.00544167	-0.00558992	-0.00574055	-0.0058937	-0.00604956	-0.00620829	-0.0063701	-0.00653519	-0.0067038	-0.00687617	-0.00705259	-0.00723339	-0.00741892	-0.00760959	-0.00780587	-0.00800828	-0.00821743	-0.008434	-0.00865876	-0.00889261	-0.00913654	-0.00939171	-0.00965942	-0.00994116	-0.0102386	-0.0105537	-0.0108885	-0.0112456	-0.0116278	-0.0120382	-0.0124804	-0.0129586	-0.0134775	-0.0140422	-0.0146589	-0.0153345	-0.0160767	-0.0168944	-0.0177977	-0.0187982	-0.0199088	-0.0211442	-0.022521	-0.0240574	-0.0257736	-0.0276908	-0.0298307	-0.0322133	-0.0348536	-0.0377543	-0.0408944	-0.0442069	-0.0475395	-0.0505837	-0.052745	-0.052908	-0.049009	-0.0372753	-0.0109171	0.0419346	0.140892	0.314899	0.59695	1	
0	-0.000159974	-0.000370532	-0.000609394	-0.000863985	-0.00112666	-0.00139227	-0.00165717	-0.00191877	-0.00217535	-0.00242585	-0.00266977	-0.00290699	-0.00313771	-0.00336232	-0.00358133	-0.00379533	-0.00400497	-0.00421086	-0.00441362	-0.00461387	-0.00481214	-0.00500896	-0.00520483	-0.00540017	-0.0055954	-0.00579091	-0.00598702	-0.00618407	-0.00638235	-0.00658213	-0.00678367	-0.00698722	-0.00719299	-0.00740122	-0.00761212	-0.00782591	-0.00804278	-0.00826296	-0.00848666	-0.00871412	-0.00894557	-0.00918128	-0.00942153	-0.00966662	-0.0099169	-0.0101728	-0.0104346	-0.0107029	-0.0109783	-0.0112613	-0.0115527	-0.0118532	-0.0121638	-0.0124854	-0.0128194	-0.0131669	-0.0135296	-0.0139091	-0.0143074	-0.0147267	-0.0151695	-0.0156385	-0.016137	-0.0166685	-0.0172371	-0.0178474	-0.0185043	-0.0192138	-0.0199822	-0.0208169	-0.0217258	-0.022718	-0.0238036	-0.0249937	-0.0263004	-0.027737	-0.0293176	-0.031057	-0.0329697	-0.0350696	-0.0373674	-0.0398682	-0.0425663	-0.0454371	-0.0484241	-0.0514163	-0.0542125	-0.0564611	-0.05756	-0.0564921	-0.0515547	-0.0399251	-0.0169914	0.0245952	0.0960425	0.213144	0.395013	0.657744	1	
0	-0.000196858	-0.00046489	-0.000776171	-0.00111257	-0.00146223	-0.0018172	-0.00217206	-0.00252315	-0.0028681	-0.00320549	-0.00353462	-0.00385531	-0.00416779	-0.00447252	-0.00477013	-0.00506139	-0.00534706	-0.00562796	-0.00590487	-0.00617856	-0.00644974	-0.00671907	-0.0069872	-0.00725468	-0.00752205	-0.0077898	-0.00805838	-0.00832819	-0.00859963	-0.00887305	-0.00914878	-0.00942713	-0.00970839	-0.00999286	-0.0102808	-0.0105725	-0.0108682	-0.0111682	-0.0114727	-0.0117821	-0.0120966	-0.0124166	-0.0127423	-0.0130743	-0.0134129	-0.0137585	-0.0141118	-0.0144733	-0.0148436	-0.0152235	-0.015614	-0.0160159	-0.0164304	-0.0168587	-0.0173023	-0.0177628	-0.0182421	-0.0187421	-0.0192652	-0.0198141	-0.0203917	-0.0210013	-0.0216467	-0.022332	-0.0230619	-0.0238415	-0.0246767	-0.0255737	-0.0265396	-0.0275821	-0.0287097	-0.0299314	-0.031257	-0.0326969	-0.0342615	-0.0359615	-0.0378067	-0.0398055	-0.0419629	-0.0442789	-0.0467443	-0.0493356	-0.0520066	-0.0546755	-0.0572044	-0.0593694	-0.0608116	-0.0609635	-0.0589347	-0.0533385	-0.0420344	-0.0217619	0.0123409	0.0672743	0.152548	0.279844	0.46097	0.702902	1	
0	-0.00025402	-0.000593661	-0.000987881	-0.00141499	-0.00186	-0.00231264	-0.00276585	-0.00321493	-0.00365682	-0.00408973	-0.00451273	-0.00492558	-0.00532851	-0.00572207	-0.00610702	-0.00648425	-0.0068547	-0.00721935	-0.00757916	-0.00793505	-0.0082879	-0.00863852	-0.0089877	-0.00933613	-0.00968447	-0.0100333	-0.0103832	-0.0107347	-0.0110882	-0.0114442	-0.0118031	-0.0121652	-0.0125309	-0.0129006	-0.0132746	-0.0136532	-0.0140368	-0.0144255	-0.0148199	-0.0152201	-0.0156266	-0.0160397	-0.0164598	-0.0168874	-0.0173229	-0.0177669	-0.01822	-0.0186828	-0.0191562	-0.0196409	-0.020138	-0.0206486	-0.021174	-0.0217156	-0.0222749	-0.0228539	-0.0234546	-0.0240794	-0.0247307	-0.0254116	-0.0261253	-0.0268754	-0.027666	-0.0285015	-0.0293869	-0.0303274	-0.0313291	-0.0323982	-0.0335417	-0.0347668	-0.0360811	-0.0374926	-0.0390089	-0.0406375	-0.0423849	-0.0442559	-0.0462523	-0.0483714	-0.0506031	-0.0529265	-0.0553046	-0.0576756	-0.0599422	-0.0619534	-0.06348	-0.0641766	-0.0635277	-0.0607681	-0.0547696	-0.0438824	-0.0257226	0.00309091	0.0472207	0.112816	0.207425	0.339245	0.5152	0.737588	1	
0	-0.00033173	-0.000758281	-0.00124712	-0.00177444	-0.0023232	-0.00288133	-0.00344051	-0.00399508	-0.00454141	-0.00507731	-0.00560169	-0.00611423	-0.00661519	-0.00710517	-0.00758508	-0.00805593	-0.00851885	-0.00897497	-0.00942541	-0.00987128	-0.0103136	-0.0107533	-0.0111914	-0.0116287	-0.0120659	-0.0125037	-0.0129429	-0.0133839	-0.0138275	-0.014274	-0.0147239	-0.0151778	-0.0156359	-0.0160988	-0.0165668	-0.0170402	-0.0175194	-0.0180047	-0.0184966	-0.0189953	-0.0195013	-0.020015	-0.0205367	-0.021067	-0.0216064	-0.0221555	-0.0227149	-0.0232853	-0.0238675	-0.0244626	-0.0250715	-0.0256955	-0.0263358	-0.026994	-0.0276719	-0.0283714	-0.0290946	-0.029844	-0.0306224	-0.0314326	-0.0322781	-0.0331626	-0.03409	-0.0350648	-0.0360917	-0.0371759	-0.0383227	-0.0395378	-0.040827	-0.0421963	-0.0436511	-0.0451966	-0.046837	-0.0485746	-0.0504094	-0.0523374	-0.0543489	-0.056426	-0.0585389	-0.0606405	-0.0626599	-0.0644912	-0.0659802	-0.0669032	-0.0669387	-0.0656275	-0.0623169	-0.0560847	-0.0456386	-0.0291864	-0.00428239	0.0323335	0.0848572	0.158409	0.258726	0.391351	0.560117	0.765	1	
0	-0.000429644	-0.000958809	-0.00155456	-0.00219205	-0.002853	-0.00352422	-0.00419642	-0.00486328	-0.00552066	-0.00616612	-0.00679841	-0.00741717	-0.00802269	-0.00861568	-0.00919716	-0.00976831	-0.0103304	-0.0108847	-0.0114326	-0.0119753	-0.0125139	-0.0130497	-0.0135836	-0.0141166	-0.0146496	-0.0151834	-0.0157188	-0.0162565	-0.016797	-0.017341	-0.0178891	-0.0184416	-0.0189991	-0.019562	-0.0201308	-0.0207057	-0.0212873	-0.0218758	-0.0224716	-0.0230752	-0.0236869	-0.0243071	-0.0249363	-0.0255749	-0.0262235	-0.0268826	-0.027553	-0.0282352	-0.0289302	-0.0296389	-0.0303624	-0.0311018	-0.0318585	-0.032634	-0.0334301	-0.0342486	-0.0350918	-0.0359619	-0.0368617	-0.037794	-0.038762	-0.0397691	-0.040819	-0.0419157	-0.0430633	-0.044266	-0.0455282	-0.046854	-0.0482474	-0.0497117	-0.0512493	-0.0528612	-0.054546	-0.0562995	-0.0581126	-0.0599702	-0.0618481	-0.0637102	-0.0655033	-0.067151	-0.0685453	-0.0695341	-0.0699059	-0.0693669	-0.0675123	-0.0637862	-0.05743	-0.0474154	-0.0323631	-0.0104475	0.0206994	0.0640645	0.123262	0.202402	0.305718	0.436842	0.597703	0.787181	1	
